RecId,RecNo,RecKnd,AccNo,AmntDB,AmntCR,ItemNo,ItemAmnt,ItemCont,Desc
17964,2678,42,2010589,0.0,2320.0,28,20.0,116.0,
17965,2678,43,2010589,162.4,0.0,0,0.0,0.0,سعي الفاتورة 658714
17966,2678,44,4010001,0.0,162.4,0,0.0,0.0,سعي الفاتورة 658714
17967,2678,45,2010589,24.36,0.0,0,0.0,0.0,ضريبة الفاتورة 658714
17968,2678,46,2040001,0.0,24.36,0,0.0,0.0,ضريبة الفاتورة 658714
17969,2679,41,1021491,585.0,0.0,1,15.0,39.0,
17970,2679,42,2010589,0.0,585.0,1,15.0,39.0,
17971,2679,43,2010589,40.95,0.0,0,0.0,0.0,سعي الفاتورة 658715
17972,2679,44,4010001,0.0,40.95,0,0.0,0.0,سعي الفاتورة 658715
17973,2679,45,2010589,6.14,0.0,0,0.0,0.0,ضريبة الفاتورة 658715
17974,2679,46,2040001,0.0,6.14,0,0.0,0.0,ضريبة الفاتورة 658715
17975,2680,41,1020217,800.0,0.0,28,40.0,20.0,
17976,2680,42,2010589,0.0,800.0,28,40.0,20.0,
17977,2680,43,2010589,56.0,0.0,0,0.0,0.0,سعي الفاتورة 658716
17978,2680,44,4010001,0.0,56.0,0,0.0,0.0,سعي الفاتورة 658716
17979,2680,45,2010589,8.4,0.0,0,0.0,0.0,ضريبة الفاتورة 658716
17980,2680,46,2040001,0.0,8.4,0,0.0,0.0,ضريبة الفاتورة 658716
17981,2681,41,1021183,4095.0,0.0,28,65.0,63.0,
17982,2681,42,2010250,0.0,4095.0,28,65.0,63.0,
17983,2681,43,2010250,286.65,0.0,0,0.0,0.0,سعي الفاتورة 658146
17984,2681,44,4010001,0.0,286.65,0,0.0,0.0,سعي الفاتورة 658146
17985,2681,45,2010250,43.0,0.0,0,0.0,0.0,ضريبة الفاتورة 658146
17986,2681,46,2040001,0.0,43.0,0,0.0,0.0,ضريبة الفاتورة 658146
17987,2682,41,1021112,245.0,0.0,15,5.0,49.0,
17988,2682,42,2010161,0.0,245.0,15,5.0,49.0,
17989,2682,43,2010161,17.15,0.0,0,0.0,0.0,سعي الفاتورة 658717
17990,2682,44,4010001,0.0,17.15,0,0.0,0.0,سعي الفاتورة 658717
17991,2682,45,2010161,2.57,0.0,0,0.0,0.0,ضريبة الفاتورة 658717
17992,2682,46,2040001,0.0,2.57,0,0.0,0.0,ضريبة الفاتورة 658717
17993,2683,41,1020044,1748.0,0.0,28,38.0,46.0,
17994,2683,42,2010333,0.0,1748.0,28,38.0,46.0,
17995,2683,43,2010333,122.36,0.0,0,0.0,0.0,سعي الفاتورة 658147
17996,2683,44,4010001,0.0,122.36,0,0.0,0.0,سعي الفاتورة 658147
17997,2683,45,2010333,18.35,0.0,0,0.0,0.0,ضريبة الفاتورة 658147
17998,2683,46,2040001,0.0,18.35,0,0.0,0.0,ضريبة الفاتورة 658147
17999,2684,41,1021112,551.0,0.0,28,19.0,29.0,
18000,2684,42,2010534,0.0,551.0,28,19.0,29.0,
18001,2684,43,2010534,38.57,0.0,0,0.0,0.0,سعي الفاتورة 658718
18002,2684,44,4010001,0.0,38.57,0,0.0,0.0,سعي الفاتورة 658718
18003,2684,45,2010534,5.79,0.0,0,0.0,0.0,ضريبة الفاتورة 658718
18004,2684,46,2040001,0.0,5.79,0,0.0,0.0,ضريبة الفاتورة 658718
18005,2685,41,1020044,665.0,0.0,28,35.0,19.0,
18006,2685,42,2010637,0.0,665.0,28,35.0,19.0,
18007,2685,43,2010637,46.55,0.0,0,0.0,0.0,سعي الفاتورة 658148
18008,2685,44,4010001,0.0,46.55,0,0.0,0.0,سعي الفاتورة 658148
18009,2685,45,2010637,6.98,0.0,0,0.0,0.0,ضريبة الفاتورة 658148
18010,2685,46,2040001,0.0,6.98,0,0.0,0.0,ضريبة الفاتورة 658148
18041,2688,41,1020174,1332.0,0.0,28,37.0,36.0,
18042,2688,41,1020174,1311.0,0.0,28,23.0,57.0,
18043,2688,41,1020174,210.0,0.0,35,35.0,6.0,
18044,2688,42,2010447,0.0,1332.0,28,37.0,36.0,
18045,2688,42,2010447,0.0,1311.0,28,23.0,57.0,
18046,2688,42,2010447,0.0,210.0,35,35.0,6.0,
18047,2688,43,2010447,199.71,0.0,0,0.0,0.0,سعي الفاتورة 658150
18048,2688,44,4010001,0.0,199.71,0,0.0,0.0,سعي الفاتورة 658150
18049,2688,45,2010447,29.96,0.0,0,0.0,0.0,ضريبة الفاتورة 658150
18050,2688,46,2040001,0.0,29.96,0,0.0,0.0,ضريبة الفاتورة 658150
18051,2686,41,1021574,20.0,0.0,15,6.67,3.0,
18052,2686,41,1021574,14.0,0.0,15,7.0,2.0,
18053,2686,41,1021574,42.0,0.0,15,6.0,7.0,
18054,2686,41,1021574,110.0,0.0,15,5.0,22.0,
18055,2686,42,2010534,0.0,20.0,15,6.67,3.0,
18056,2686,42,2010534,0.0,14.0,15,7.0,2.0,
18057,2686,42,2010534,0.0,42.0,15,6.0,7.0,
18058,2686,42,2010534,0.0,110.0,15,5.0,22.0,
18059,2686,43,2010534,13.02,0.0,0,0.0,0.0,سعي الفاتورة 658719
18060,2686,44,4010001,0.0,13.02,0,0.0,0.0,سعي الفاتورة 658719
18061,2686,45,2010534,1.95,0.0,0,0.0,0.0,ضريبة الفاتورة 658719
18062,2686,46,2040001,0.0,1.95,0,0.0,0.0,ضريبة الفاتورة 658719
18063,2689,21,1010014,5230.0,0.0,0,0.0,0.0,تصفية صباحيه --> م1
18064,2689,22,1020232,0.0,5230.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18065,2690,41,1021112,1250.0,0.0,28,25.0,50.0,
18066,2690,41,1021112,798.0,0.0,28,14.0,57.0,
18067,2690,41,1021112,1250.0,0.0,28,25.0,50.0,
18068,2690,42,2010349,0.0,1250.0,28,25.0,50.0,
18069,2690,42,2010349,0.0,798.0,28,14.0,57.0,
18070,2690,42,2010349,0.0,1250.0,28,25.0,50.0,
18071,2690,43,2010349,230.86,0.0,0,0.0,0.0,سعي الفاتورة 658720
18072,2690,44,4010001,0.0,230.86,0,0.0,0.0,سعي الفاتورة 658720
18073,2690,45,2010349,34.63,0.0,0,0.0,0.0,ضريبة الفاتورة 658720
18074,2690,46,2040001,0.0,34.63,0,0.0,0.0,ضريبة الفاتورة 658720
18075,2691,41,1020044,275.0,0.0,28,25.0,11.0,
18076,2691,42,2010328,0.0,275.0,28,25.0,11.0,
18077,2691,43,2010328,19.25,0.0,0,0.0,0.0,سعي الفاتورة 659051
18078,2691,44,4010001,0.0,19.25,0,0.0,0.0,سعي الفاتورة 659051
18079,2691,45,2010328,2.89,0.0,0,0.0,0.0,ضريبة الفاتورة 659051
18080,2691,46,2040001,0.0,2.89,0,0.0,0.0,ضريبة الفاتورة 659051
18081,2692,41,1021574,1380.0,0.0,28,23.0,60.0,
18082,2692,41,1021574,253.0,0.0,35,23.0,11.0,
18083,2692,42,2010195,0.0,1380.0,28,23.0,60.0,
18084,2692,42,2010195,0.0,253.0,35,23.0,11.0,
18085,2692,43,2010195,114.31,0.0,0,0.0,0.0,سعي الفاتورة 658721
18086,2692,44,4010001,0.0,114.31,0,0.0,0.0,سعي الفاتورة 658721
18087,2692,45,2010195,17.15,0.0,0,0.0,0.0,ضريبة الفاتورة 658721
18088,2692,46,2040001,0.0,17.15,0,0.0,0.0,ضريبة الفاتورة 658721
18095,2694,41,1021061,50.0,0.0,15,5.0,10.0,
18096,2694,42,2010534,0.0,50.0,15,5.0,10.0,
18097,2694,43,2010534,3.5,0.0,0,0.0,0.0,سعي الفاتورة 658722
18098,2694,44,4010001,0.0,3.5,0,0.0,0.0,سعي الفاتورة 658722
18099,2694,45,2010534,0.52,0.0,0,0.0,0.0,ضريبة الفاتورة 658722
18100,2694,46,2040001,0.0,0.52,0,0.0,0.0,ضريبة الفاتورة 658722
18101,2695,21,1010014,368.0,0.0,0,0.0,0.0,تصفية صباحيه --> م2
18102,2695,22,1020233,0.0,368.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18103,2696,41,1020835,2112.0,0.0,1,16.0,132.0,
18104,2696,42,2010011,0.0,2112.0,1,16.0,132.0,
18105,2696,43,2010011,147.84,0.0,0,0.0,0.0,سعي الفاتورة 659053
18106,2696,44,4010001,0.0,147.84,0,0.0,0.0,سعي الفاتورة 659053
18107,2696,45,2010011,22.18,0.0,0,0.0,0.0,ضريبة الفاتورة 659053
18108,2697,41,1021112,150.0,0.0,28,30.0,5.0,
18109,2697,42,2010037,0.0,150.0,28,30.0,5.0,
18110,2696,46,2040001,0.0,22.18,0,0.0,0.0,ضريبة الفاتورة 659053
18111,2698,21,1010014,336.0,0.0,0,0.0,0.0,تصفية صباحيه --> م4
18112,2698,22,1020236,0.0,336.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18113,2697,43,2010037,10.5,0.0,0,0.0,0.0,سعي الفاتورة 658723
18114,2697,44,4010001,0.0,10.5,0,0.0,0.0,سعي الفاتورة 658723
18115,2697,45,2010037,1.58,0.0,0,0.0,0.0,ضريبة الفاتورة 658723
18116,2697,46,2040001,0.0,1.58,0,0.0,0.0,ضريبة الفاتورة 658723
18117,2699,21,1010014,669.0,0.0,0,0.0,0.0,تصفية صباحيه --> م8
18118,2699,22,1020240,0.0,669.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18119,2700,41,1020039,99.0,0.0,35,33.0,3.0,
18120,2700,42,2010622,0.0,99.0,35,33.0,3.0,
18121,2700,43,2010622,6.93,0.0,0,0.0,0.0,سعي الفاتورة 659054
18122,2700,44,4010001,0.0,6.93,0,0.0,0.0,سعي الفاتورة 659054
18123,2700,45,2010622,1.04,0.0,0,0.0,0.0,ضريبة الفاتورة 659054
18124,2700,46,2040001,0.0,1.04,0,0.0,0.0,ضريبة الفاتورة 659054
18125,2701,41,1021061,108.0,0.0,1,18.0,6.0,
18126,2701,42,2010142,0.0,108.0,1,18.0,6.0,
18127,2701,43,2010142,7.56,0.0,0,0.0,0.0,سعي الفاتورة 658724
18128,2701,44,4010001,0.0,7.56,0,0.0,0.0,سعي الفاتورة 658724
18129,2701,45,2010142,1.13,0.0,0,0.0,0.0,ضريبة الفاتورة 658724
18130,2701,46,2040001,0.0,1.13,0,0.0,0.0,ضريبة الفاتورة 658724
18131,2702,21,1010014,3576.0,0.0,0,0.0,0.0,تصفية صباحيه --> م9
18132,2702,22,1020241,0.0,3576.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18135,2704,41,1020114,442.0,0.0,1,17.0,26.0,
18136,2704,42,2010622,0.0,442.0,1,17.0,26.0,
18137,2704,43,2010622,30.94,0.0,0,0.0,0.0,سعي الفاتورة 659055
18138,2704,44,4010001,0.0,30.94,0,0.0,0.0,سعي الفاتورة 659055
18139,2704,45,2010622,4.64,0.0,0,0.0,0.0,ضريبة الفاتورة 659055
18140,2704,46,2040001,0.0,4.64,0,0.0,0.0,ضريبة الفاتورة 659055
18141,2705,21,1010014,3706.0,0.0,0,0.0,0.0,تصفية صباحيه --> م13
18142,2705,22,1020245,0.0,3706.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18143,2687,41,1021551,2363.0,0.0,28,17.0,139.0,
18144,2687,42,2010622,0.0,2363.0,28,17.0,139.0,
18145,2687,43,2010622,165.41,0.0,0,0.0,0.0,سعي الفاتورة 658149
18146,2687,44,4010001,0.0,165.41,0,0.0,0.0,سعي الفاتورة 658149
18147,2687,45,2010622,24.81,0.0,0,0.0,0.0,ضريبة الفاتورة 658149
18148,2687,46,2040001,0.0,24.81,0,0.0,0.0,ضريبة الفاتورة 658149
18149,2706,21,1010014,420.0,0.0,0,0.0,0.0,تصفية صباحيه --> م21
18150,2706,22,1020256,0.0,420.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18151,2707,41,1020217,1440.0,0.0,28,40.0,36.0,
18152,2707,42,2010622,0.0,1440.0,28,40.0,36.0,
18153,2707,43,2010622,100.8,0.0,0,0.0,0.0,سعي الفاتورة 659056
18154,2707,44,4010001,0.0,100.8,0,0.0,0.0,سعي الفاتورة 659056
18155,2707,45,2010622,15.12,0.0,0,0.0,0.0,ضريبة الفاتورة 659056
18156,2707,46,2040001,0.0,15.12,0,0.0,0.0,ضريبة الفاتورة 659056
18157,2708,41,1020114,4966.0,0.0,1,26.0,191.0,
18158,2708,42,2010468,0.0,4966.0,1,26.0,191.0,
18159,2708,43,2010468,347.62,0.0,0,0.0,0.0,سعي الفاتورة 657751
18160,2708,44,4010001,0.0,347.62,0,0.0,0.0,سعي الفاتورة 657751
18161,2708,45,2010468,52.14,0.0,0,0.0,0.0,ضريبة الفاتورة 657751
18162,2708,46,2040001,0.0,52.14,0,0.0,0.0,ضريبة الفاتورة 657751
18163,2709,41,1020217,1848.0,0.0,35,33.0,56.0,
18164,2709,41,1020217,5313.0,0.0,28,33.0,161.0,
18165,2709,42,2010211,0.0,1848.0,35,33.0,56.0,
18166,2709,42,2010211,0.0,5313.0,28,33.0,161.0,
18167,2709,43,2010211,501.27,0.0,0,0.0,0.0,سعي الفاتورة 659057
18168,2709,44,4010001,0.0,501.27,0,0.0,0.0,سعي الفاتورة 659057
18169,2709,45,2010211,75.19,0.0,0,0.0,0.0,ضريبة الفاتورة 659057
18170,2709,46,2040001,0.0,75.19,0,0.0,0.0,ضريبة الفاتورة 659057
18171,2710,21,1010014,5248.0,0.0,0,0.0,0.0,تصفية صباحيه --> م22
18172,2710,22,1020311,0.0,5248.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18173,2711,41,1020163,280.0,0.0,28,70.0,4.0,
18174,2711,42,2010629,0.0,280.0,28,70.0,4.0,
18175,2711,43,2010629,19.6,0.0,0,0.0,0.0,سعي الفاتورة 657752
18176,2711,44,4010001,0.0,19.6,0,0.0,0.0,سعي الفاتورة 657752
18177,2711,45,2010629,2.94,0.0,0,0.0,0.0,ضريبة الفاتورة 657752
18178,2711,46,2040001,0.0,2.94,0,0.0,0.0,ضريبة الفاتورة 657752
18179,2712,41,1020114,435.0,0.0,1,15.0,29.0,
18180,2712,42,2010086,0.0,435.0,1,15.0,29.0,
18181,2712,43,2010086,30.45,0.0,0,0.0,0.0,سعي الفاتورة 657753
18182,2712,44,4010001,0.0,30.45,0,0.0,0.0,سعي الفاتورة 657753
18183,2712,45,2010086,4.57,0.0,0,0.0,0.0,ضريبة الفاتورة 657753
18184,2713,21,1010014,12255.0,0.0,0,0.0,0.0,تصفية صباحيه --> م27
18185,2713,22,1020364,0.0,12255.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18186,2712,46,2040001,0.0,4.57,0,0.0,0.0,ضريبة الفاتورة 657753
18187,2714,21,1010014,3751.0,0.0,0,0.0,0.0,تصفية صباحيه --> م29
18188,2714,22,1020760,0.0,3751.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18189,2715,41,1020043,420.0,0.0,28,35.0,12.0,
18190,2715,42,2010358,0.0,420.0,28,35.0,12.0,
18191,2715,43,2010358,29.4,0.0,0,0.0,0.0,سعي الفاتورة 657754
18192,2715,44,4010001,0.0,29.4,0,0.0,0.0,سعي الفاتورة 657754
18193,2715,45,2010358,4.41,0.0,0,0.0,0.0,ضريبة الفاتورة 657754
18194,2715,46,2040001,0.0,4.41,0,0.0,0.0,ضريبة الفاتورة 657754
18195,2716,21,1010014,6150.0,0.0,0,0.0,0.0,تصفية صباحيه --> م30
18196,2716,22,1020754,0.0,6150.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18197,2717,21,1010014,4243.0,0.0,0,0.0,0.0,تصفية صباحيه --> م34
18198,2717,22,1021175,0.0,4243.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18199,2718,41,1021377,253.0,0.0,1,11.0,23.0,
18200,2718,41,1021377,121.0,0.0,28,11.0,11.0,
18201,2718,42,2010046,0.0,253.0,1,11.0,23.0,
18202,2718,42,2010046,0.0,121.0,28,11.0,11.0,
18203,2718,43,2010046,26.18,0.0,0,0.0,0.0,سعي الفاتورة 659058
18204,2718,44,4010001,0.0,26.18,0,0.0,0.0,سعي الفاتورة 659058
18205,2718,45,2010046,3.93,0.0,0,0.0,0.0,ضريبة الفاتورة 659058
18206,2718,46,2040001,0.0,3.93,0,0.0,0.0,ضريبة الفاتورة 659058
18207,2719,41,1020043,611.0,0.0,28,13.0,47.0,
18208,2719,42,2010358,0.0,611.0,28,13.0,47.0,
18209,2719,43,2010358,42.77,0.0,0,0.0,0.0,سعي الفاتورة 657755
18210,2719,44,4010001,0.0,42.77,0,0.0,0.0,سعي الفاتورة 657755
18211,2719,45,2010358,6.42,0.0,0,0.0,0.0,ضريبة الفاتورة 657755
18212,2719,46,2040001,0.0,6.42,0,0.0,0.0,ضريبة الفاتورة 657755
18213,2720,21,1010014,1114.0,0.0,0,0.0,0.0,تصفية صباحيه --> م36
18214,2720,22,1020956,0.0,1114.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18215,2721,41,1021377,600.0,0.0,28,20.0,30.0,
18216,2721,42,2010258,0.0,600.0,28,20.0,30.0,
18217,2721,43,2010258,42.0,0.0,0,0.0,0.0,سعي الفاتورة 659059
18218,2721,44,4010001,0.0,42.0,0,0.0,0.0,سعي الفاتورة 659059
18219,2721,45,2010258,6.3,0.0,0,0.0,0.0,ضريبة الفاتورة 659059
18220,2721,46,2040001,0.0,6.3,0,0.0,0.0,ضريبة الفاتورة 659059
18221,2722,21,1010014,300.0,0.0,0,0.0,0.0,تصفية صباحيه --> م39
18222,2722,22,1020998,0.0,300.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18223,2723,21,1010014,752.0,0.0,0,0.0,0.0,تصفية صباحيه --> م42
18224,2723,22,1020642,0.0,752.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18225,2724,41,1020630,1638.0,0.0,28,42.0,39.0,
18226,2724,41,1020630,720.0,0.0,28,180.0,4.0,
18227,2724,42,2010137,0.0,1638.0,28,42.0,39.0,
18228,2724,42,2010137,0.0,720.0,28,180.0,4.0,
18229,2724,43,2010137,165.06,0.0,0,0.0,0.0,سعي الفاتورة 659060
18230,2724,44,4010001,0.0,165.06,0,0.0,0.0,سعي الفاتورة 659060
18231,2724,45,2010137,24.76,0.0,0,0.0,0.0,ضريبة الفاتورة 659060
18232,2724,46,2040001,0.0,24.76,0,0.0,0.0,ضريبة الفاتورة 659060
18233,2725,21,1010014,3860.0,0.0,0,0.0,0.0,تصفية صباحيه --> م6
18234,2725,22,1020238,0.0,3860.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18235,2726,41,1021575,1015.0,0.0,35,35.0,29.0,
18236,2726,42,2010093,0.0,1015.0,35,35.0,29.0,
18237,2726,43,2010093,71.05,0.0,0,0.0,0.0,سعي الفاتورة 657756
18238,2726,44,4010001,0.0,71.05,0,0.0,0.0,سعي الفاتورة 657756
18239,2726,45,2010093,10.66,0.0,0,0.0,0.0,ضريبة الفاتورة 657756
18240,2726,46,2040001,0.0,10.66,0,0.0,0.0,ضريبة الفاتورة 657756
18241,2727,21,1010014,130.0,0.0,0,0.0,0.0,تصفية صباحيه --> م51
18242,2727,22,1021184,0.0,130.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18243,2728,41,1021575,600.0,0.0,28,60.0,10.0,
18244,2728,42,2010093,0.0,600.0,28,60.0,10.0,
18245,2728,43,2010093,42.0,0.0,0,0.0,0.0,سعي الفاتورة 657757
18246,2728,44,4010001,0.0,42.0,0,0.0,0.0,سعي الفاتورة 657757
18247,2728,45,2010093,6.3,0.0,0,0.0,0.0,ضريبة الفاتورة 657757
18248,2728,46,2040001,0.0,6.3,0,0.0,0.0,ضريبة الفاتورة 657757
18249,2729,41,1021491,1320.0,0.0,1,22.0,60.0,
18250,2729,42,2010137,0.0,1320.0,1,22.0,60.0,
18251,2729,43,2010137,92.4,0.0,0,0.0,0.0,سعي الفاتورة 659061
18252,2729,44,4010001,0.0,92.4,0,0.0,0.0,سعي الفاتورة 659061
18253,2729,45,2010137,13.86,0.0,0,0.0,0.0,ضريبة الفاتورة 659061
18254,2729,46,2040001,0.0,13.86,0,0.0,0.0,ضريبة الفاتورة 659061
18255,2730,21,1010014,25.0,0.0,0,0.0,0.0,تصفية صباحيه --> م59
18256,2730,22,1020113,0.0,25.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18257,2731,21,1010014,840.0,0.0,0,0.0,0.0,تصفية صباحيه --> م54
18258,2731,22,1021190,0.0,840.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18259,2732,41,1020442,760.0,0.0,28,76.0,10.0,
18260,2732,42,2010640,0.0,760.0,28,76.0,10.0,
18261,2732,43,2010640,53.2,0.0,0,0.0,0.0,سعي الفاتورة 659062
18262,2732,44,4010001,0.0,53.2,0,0.0,0.0,سعي الفاتورة 659062
18263,2732,45,2010640,7.98,0.0,0,0.0,0.0,ضريبة الفاتورة 659062
18264,2732,46,2040001,0.0,7.98,0,0.0,0.0,ضريبة الفاتورة 659062
18265,2733,41,1020043,6075.0,0.0,28,25.0,243.0,
18266,2733,42,2010804,0.0,6075.0,28,25.0,243.0,
18267,2733,43,2010804,425.25,0.0,0,0.0,0.0,سعي الفاتورة 657758
18268,2733,44,4010001,0.0,425.25,0,0.0,0.0,سعي الفاتورة 657758
18269,2733,45,2010804,63.79,0.0,0,0.0,0.0,ضريبة الفاتورة 657758
18270,2733,46,2040001,0.0,63.79,0,0.0,0.0,ضريبة الفاتورة 657758
18271,2734,41,1020149,980.0,0.0,28,20.0,49.0,
18272,2734,42,2010379,0.0,980.0,28,20.0,49.0,
18273,2734,43,2010379,68.6,0.0,0,0.0,0.0,سعي الفاتورة 657759
18274,2734,44,4010001,0.0,68.6,0,0.0,0.0,سعي الفاتورة 657759
18275,2734,45,2010379,10.29,0.0,0,0.0,0.0,ضريبة الفاتورة 657759
18276,2734,46,2040001,0.0,10.29,0,0.0,0.0,ضريبة الفاتورة 657759
18277,2735,41,1020020,756.0,0.0,35,28.0,27.0,
18278,2735,41,1020020,1900.0,0.0,28,76.0,25.0,
18279,2735,42,2010640,0.0,756.0,35,28.0,27.0,
18280,2735,42,2010640,0.0,1900.0,28,76.0,25.0,
18281,2735,43,2010640,185.92,0.0,0,0.0,0.0,سعي الفاتورة 659063
18282,2735,44,4010001,0.0,185.92,0,0.0,0.0,سعي الفاتورة 659063
18283,2735,45,2010640,27.89,0.0,0,0.0,0.0,ضريبة الفاتورة 659063
18284,2735,46,2040001,0.0,27.89,0,0.0,0.0,ضريبة الفاتورة 659063
18285,2736,41,1020020,4050.0,0.0,28,30.0,135.0,
18286,2736,42,2010015,0.0,4050.0,28,30.0,135.0,
18287,2736,43,2010015,283.5,0.0,0,0.0,0.0,سعي الفاتورة 659064
18288,2736,44,4010001,0.0,283.5,0,0.0,0.0,سعي الفاتورة 659064
18289,2736,45,2010015,42.52,0.0,0,0.0,0.0,ضريبة الفاتورة 659064
18290,2736,46,2040001,0.0,42.52,0,0.0,0.0,ضريبة الفاتورة 659064
18297,2738,41,1021377,308.0,0.0,28,14.0,22.0,
18298,2738,42,2010317,0.0,308.0,28,14.0,22.0,
18299,2738,43,2010317,21.56,0.0,0,0.0,0.0,سعي الفاتورة 659065
18300,2738,44,4010001,0.0,21.56,0,0.0,0.0,سعي الفاتورة 659065
18301,2738,45,2010317,3.23,0.0,0,0.0,0.0,ضريبة الفاتورة 659065
18302,2738,46,2040001,0.0,3.23,0,0.0,0.0,ضريبة الفاتورة 659065
18303,2739,41,1020163,1725.0,0.0,28,25.0,69.0,
18304,2739,42,2010295,0.0,1725.0,28,25.0,69.0,
18305,2739,43,2010295,120.75,0.0,0,0.0,0.0,سعي الفاتورة 657761
18306,2739,44,4010001,0.0,120.75,0,0.0,0.0,سعي الفاتورة 657761
18307,2739,45,2010295,18.11,0.0,0,0.0,0.0,ضريبة الفاتورة 657761
18308,2739,46,2040001,0.0,18.11,0,0.0,0.0,ضريبة الفاتورة 657761
18309,2740,21,1010014,910.0,0.0,0,0.0,0.0,تصفية صباحيه --> م60
18310,2740,22,1020115,0.0,910.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18317,2742,21,1010014,2006.0,0.0,0,0.0,0.0,تصفية صباحيه --> م63
18318,2742,22,1020138,0.0,2006.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18325,2744,21,1010014,1890.0,0.0,0,0.0,0.0,تصفية صباحيه --> م71
18326,2744,22,1020065,0.0,1890.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18327,2745,21,1010014,1200.0,0.0,0,0.0,0.0,تصفية صباحيه --> م74
18328,2745,22,1020354,0.0,1200.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18329,2746,41,1021206,246.0,0.0,28,41.0,6.0,
18330,2746,42,2010317,0.0,246.0,28,41.0,6.0,
18331,2746,43,2010317,17.22,0.0,0,0.0,0.0,سعي الفاتورة 659066
18332,2746,44,4010001,0.0,17.22,0,0.0,0.0,سعي الفاتورة 659066
18333,2746,45,2010317,2.58,0.0,0,0.0,0.0,ضريبة الفاتورة 659066
18334,2746,46,2040001,0.0,2.58,0,0.0,0.0,ضريبة الفاتورة 659066
18335,2747,41,1020692,850.0,0.0,28,17.0,50.0,
18336,2747,42,2010524,0.0,850.0,28,17.0,50.0,
18337,2747,43,2010524,59.5,0.0,0,0.0,0.0,سعي الفاتورة 657764
18338,2747,44,4010001,0.0,59.5,0,0.0,0.0,سعي الفاتورة 657764
18339,2747,45,2010524,8.92,0.0,0,0.0,0.0,ضريبة الفاتورة 657764
18340,2747,46,2040001,0.0,8.92,0,0.0,0.0,ضريبة الفاتورة 657764
18341,2748,21,1010014,5230.0,0.0,0,0.0,0.0,تصفية صباحيه --> م79
18342,2748,22,1020497,0.0,5230.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18343,2749,21,1010014,4487.0,0.0,0,0.0,0.0,تصفية صباحيه --> م82
18344,2749,22,1020632,0.0,4487.0,0,0.0,0.0,تصفية صباحيه --> المحاسبين
18345,2750,41,1021206,4312.0,0.0,28,44.0,98.0,
18346,2750,42,2010524,0.0,4312.0,28,44.0,98.0,
18347,2750,43,2010524,301.84,0.0,0,0.0,0.0,سعي الفاتورة 657765
18348,2750,44,4010001,0.0,301.84,0,0.0,0.0,سعي الفاتورة 657765
18349,2750,45,2010524,45.28,0.0,0,0.0,0.0,ضريبة الفاتورة 657765
18350,2750,46,2040001,0.0,45.28,0,0.0,0.0,ضريبة الفاتورة 657765
18351,2751,41,1020217,744.0,0.0,35,31.0,24.0,
18352,2751,42,2010700,0.0,744.0,35,31.0,24.0,
18353,2751,43,2010700,52.08,0.0,0,0.0,0.0,سعي الفاتورة 659067
18354,2751,44,4010001,0.0,52.08,0,0.0,0.0,سعي الفاتورة 659067
18355,2751,45,2010700,7.81,0.0,0,0.0,0.0,ضريبة الفاتورة 659067
