154,655955,4,2010076.0,0.0,1447/01/28,2025/07/23,440.0,7.0,الحسون,,False
155,656252,4,2010210.0,0.0,1447/01/28,2025/07/23,2673.0,7.0,جهاد,,False
156,656253,4,2010198.0,0.0,1447/01/28,2025/07/23,2670.0,7.0,جهاد,,False
157,655956,4,2010329.0,0.0,1447/01/28,2025/07/23,2081.0,7.0,الحسون, في 2025/07/24 الساعة 08:17:46 ص بواسطة: سلمان,False
158,655957,4,2010018.0,0.0,1447/01/28,2025/07/23,310.0,7.0,الحسون,,False
159,656254,4,2010018.0,0.0,1447/01/28,2025/07/23,233.0,7.0,جهاد,,False
160,656151,4,2010487.0,0.0,1447/01/28,2025/07/23,1090.0,7.0,الحسون, في 2025/07/24 الساعة 11:24:31 ص بواسطة: عاصم,False
161,656152,4,2010488.0,0.0,1447/01/28,2025/07/23,2268.0,7.0,الحسون, في 2025/07/24 الساعة 11:12:17 ص بواسطة: صالح,False
162,656153,4,2010298.0,0.0,1447/01/28,2025/07/23,3811.0,7.0,الحسون,,False
163,656154,4,2010110.0,0.0,1447/01/28,2025/07/23,144.0,7.0,الحسون,,False
164,21,2,1020906.0,0.0,1447/01/28,2025/07/23,5822.5,0.0,ابو هلال,,False
165,22,2,1021181.0,0.0,1447/01/28,2025/07/23,3858.0,0.0,ابو هلال, في 2025/07/23 الساعة 10:06:18 ص بواسطة: ابو هلال,False
166,23,2,1020362.0,0.0,1447/01/28,2025/07/23,3189.0,0.0,ابو هلال, في 2025/07/23 الساعة 10:02:08 ص بواسطة: ابو هلال,False
167,24,2,1020236.0,0.0,1447/01/28,2025/07/23,269.5,0.0,ابو هلال, في 2025/07/23 الساعة 10:00:18 ص بواسطة: ابو هلال,False
168,25,2,1020154.0,0.0,1447/01/28,2025/07/23,13063.0,0.0,ابو هلال, في 2025/07/23 الساعة 10:18:55 ص بواسطة: ابو هلال,False
169,26,2,1021377.0,0.0,1447/01/28,2025/07/23,3783.0,0.0,ابو هلال, في 2025/07/23 الساعة 09:59:37 ص بواسطة: ابو هلال,False
